epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
254,26185.6,0.43206,0.70196,0.41249,0.90437,0.85216,0.71646,0.78961,0.69649,0.87563,0.70726,0.78583,0.66871,0.46655,0.95413,0.56635,0.91861,0.001651,0.001651,0.001651
255,26288.6,0.43109,0.70903,0.40906,0.90214,0.85418,0.71564,0.78966,0.69667,0.87558,0.70694,0.78567,0.66834,0.46665,0.95405,0.56602,0.91891,0.001618,0.001618,0.001618
256,26391.8,0.42958,0.70059,0.40325,0.90339,0.86142,0.7103,0.78978,0.69647,0.87666,0.70674,0.78589,0.66841,0.46697,0.95434,0.56601,0.91906,0.001585,0.001585,0.001585
257,26494.6,0.42735,0.69069,0.40341,0.90195,0.86104,0.7103,0.78931,0.69649,0.87631,0.70712,0.78543,0.6684,0.46727,0.95438,0.5664,0.91936,0.001552,0.001552,0.001552
258,26597.8,0.42804,0.70115,0.40668,0.90412,0.87242,0.7035,0.78954,0.69671,0.87802,0.70609,0.78549,0.66857,0.46698,0.95426,0.56648,0.9192,0.001519,0.001519,0.001519
259,26700.6,0.42817,0.69938,0.40806,0.90218,0.87428,0.70308,0.78945,0.69639,0.87885,0.70609,0.78537,0.66878,0.4676,0.95414,0.56682,0.91945,0.001486,0.001486,0.001486
260,26803.5,0.42336,0.69676,0.40277,0.90152,0.87423,0.70279,0.7891,0.69635,0.88003,0.70358,0.78529,0.66871,0.46748,0.95388,0.56712,0.91957,0.001453,0.001453,0.001453
261,26906.5,0.42879,0.69796,0.40168,0.90167,0.87507,0.7022,0.78946,0.69668,0.88003,0.70358,0.78513,0.66853,0.46763,0.95489,0.56703,0.91963,0.00142,0.00142,0.00142
262,27010,0.42719,0.69989,0.40085,0.90233,0.87684,0.70133,0.78906,0.69644,0.88044,0.70392,0.7858,0.6687,0.46775,0.95454,0.56702,0.92007,0.001387,0.001387,0.001387
263,27112.9,0.42302,0.69142,0.39893,0.90289,0.87797,0.7022,0.78908,0.69607,0.88227,0.70426,0.78605,0.66859,0.46832,0.95376,0.56764,0.92039,0.001354,0.001354,0.001354
264,27216.4,0.42698,0.69963,0.39862,0.90231,0.87762,0.7022,0.78892,0.69611,0.88213,0.70326,0.78598,0.66868,0.46823,0.95419,0.56752,0.92026,0.001321,0.001321,0.001321
265,27319.5,0.42172,0.68469,0.39611,0.90014,0.87916,0.70091,0.78896,0.69639,0.882,0.70318,0.78586,0.66861,0.46819,0.95387,0.56769,0.92039,0.001288,0.001288,0.001288
266,27423,0.4237,0.6902,0.39559,0.89826,0.87964,0.70101,0.78927,0.69614,0.8827,0.70229,0.78512,0.66836,0.46849,0.95414,0.56808,0.92063,0.001255,0.001255,0.001255
267,27526.1,0.41879,0.67624,0.39068,0.89699,0.88,0.70101,0.78924,0.69599,0.88305,0.70253,0.78569,0.6688,0.46835,0.95469,0.56804,0.92062,0.001222,0.001222,0.001222
268,27629.3,0.42094,0.69198,0.39313,0.89811,0.87893,0.70102,0.78942,0.69618,0.88301,0.70253,0.78532,0.66854,0.4686,0.95399,0.56806,0.92106,0.001189,0.001189,0.001189
269,27732.4,0.42136,0.69784,0.39431,0.90117,0.8815,0.70058,0.7893,0.69601,0.88395,0.70253,0.78476,0.66824,0.46854,0.95458,0.56791,0.92096,0.001156,0.001156,0.001156
270,27835.3,0.41392,0.67415,0.38492,0.89607,0.88064,0.70091,0.7891,0.69589,0.88274,0.70258,0.78494,0.66815,0.46838,0.9547,0.56825,0.92091,0.001123,0.001123,0.001123
271,27938.4,0.40969,0.66637,0.38361,0.89598,0.87934,0.70137,0.78905,0.69578,0.8827,0.70188,0.78481,0.66793,0.46849,0.95425,0.56863,0.92119,0.00109,0.00109,0.00109
272,28041.5,0.41781,0.68215,0.38604,0.89694,0.87922,0.70156,0.78871,0.69596,0.88193,0.70285,0.78465,0.66784,0.46807,0.95406,0.56894,0.92113,0.001057,0.001057,0.001057
273,28144.5,0.41312,0.67544,0.38415,0.89677,0.87827,0.70137,0.78876,0.69604,0.88049,0.70285,0.78483,0.66799,0.46778,0.95446,0.56875,0.92092,0.001024,0.001024,0.001024
274,28247.6,0.41964,0.68678,0.38803,0.89876,0.87593,0.7022,0.78861,0.69615,0.88078,0.70318,0.78445,0.668,0.46805,0.95387,0.56895,0.9212,0.000991,0.000991,0.000991
275,28350.7,0.41695,0.68215,0.38903,0.89718,0.87409,0.70156,0.78831,0.69611,0.88139,0.70313,0.78481,0.66775,0.46794,0.95387,0.56872,0.92137,0.000958,0.000958,0.000958
276,28453.5,0.40945,0.66922,0.38204,0.89562,0.87524,0.70156,0.78867,0.69601,0.87786,0.70285,0.78473,0.66806,0.46785,0.95412,0.56872,0.92145,0.000925,0.000925,0.000925
277,28556.3,0.41147,0.67565,0.38147,0.89613,0.87216,0.70188,0.78877,0.69613,0.87646,0.70253,0.78484,0.6683,0.46835,0.95402,0.56911,0.922,0.000892,0.000892,0.000892
278,28659.3,0.41008,0.67035,0.38096,0.89681,0.87089,0.70285,0.7887,0.69587,0.87762,0.70318,0.78508,0.66793,0.46844,0.95327,0.5691,0.92227,0.000859,0.000859,0.000859
279,28762.7,0.41741,0.6826,0.3851,0.89872,0.87198,0.70188,0.78892,0.6961,0.87758,0.70285,0.78476,0.66778,0.46861,0.95393,0.56923,0.92245,0.000826,0.000826,0.000826
280,28865.5,0.40412,0.65463,0.37331,0.89196,0.87241,0.70237,0.78888,0.69604,0.87748,0.7022,0.78449,0.66791,0.46872,0.95388,0.56902,0.92263,0.000793,0.000793,0.000793
281,28968.5,0.40754,0.66388,0.38058,0.89415,0.87307,0.7022,0.7887,0.69603,0.87742,0.70188,0.78461,0.66758,0.46885,0.95407,0.5697,0.92287,0.00076,0.00076,0.00076
282,29071.2,0.41011,0.67019,0.38004,0.89574,0.87303,0.70188,0.78822,0.69602,0.87713,0.70156,0.78475,0.66777,0.46878,0.95391,0.56933,0.9229,0.000727,0.000727,0.000727
283,29174.6,0.41189,0.671,0.38177,0.89495,0.87416,0.70091,0.78803,0.69617,0.87703,0.70156,0.7849,0.66773,0.4689,0.95457,0.56915,0.92314,0.000694,0.000694,0.000694
284,29277.4,0.40805,0.65604,0.37444,0.89578,0.87522,0.70005,0.78835,0.69596,0.87779,0.70123,0.78469,0.66755,0.46818,0.95487,0.56945,0.92231,0.000661,0.000661,0.000661
285,29380.4,0.40284,0.65391,0.37214,0.89392,0.87495,0.70057,0.78829,0.69634,0.87787,0.7011,0.78472,0.66777,0.46838,0.95503,0.57001,0.92253,0.000628,0.000628,0.000628
286,29483.6,0.40592,0.66182,0.37443,0.8914,0.87486,0.69994,0.78843,0.69611,0.87778,0.70051,0.78476,0.66731,0.46862,0.9549,0.57048,0.92262,0.000595,0.000595,0.000595
287,29586.4,0.40361,0.66015,0.37134,0.89308,0.87436,0.70156,0.78814,0.69611,0.87773,0.70021,0.78475,0.66722,0.46881,0.95517,0.57058,0.923,0.000562,0.000562,0.000562
288,29689.3,0.40165,0.65688,0.364,0.89117,0.87318,0.70091,0.78812,0.69605,0.87749,0.70058,0.78492,0.6675,0.46878,0.95558,0.57093,0.92287,0.000529,0.000529,0.000529
289,29792.3,0.39972,0.64478,0.36753,0.89052,0.87237,0.70123,0.78801,0.6959,0.87763,0.70186,0.78447,0.66716,0.46898,0.95518,0.5714,0.92317,0.000496,0.000496,0.000496
290,29895.3,0.40587,0.66199,0.3693,0.89187,0.87219,0.70096,0.78747,0.69576,0.87749,0.70058,0.78433,0.66709,0.46941,0.95508,0.57129,0.9239,0.000463,0.000463,0.000463
291,29996.7,0.35421,0.61022,0.31586,0.85515,0.86961,0.70285,0.78733,0.6957,0.87702,0.69929,0.78414,0.66687,0.46968,0.95522,0.57152,0.92425,0.00043,0.00043,0.00043
292,30095.8,0.34436,0.58547,0.29286,0.85075,0.87244,0.70058,0.78733,0.69589,0.87735,0.69896,0.78406,0.66712,0.46943,0.95498,0.57154,0.92427,0.000397,0.000397,0.000397
293,30195,0.34049,0.58093,0.28582,0.85046,0.87003,0.70123,0.78744,0.69556,0.87687,0.69864,0.78374,0.66697,0.46971,0.95512,0.57173,0.92453,0.000364,0.000364,0.000364
294,30294,0.33921,0.58124,0.28527,0.84795,0.86963,0.70033,0.78746,0.69549,0.87905,0.69711,0.78374,0.66697,0.46959,0.95546,0.57236,0.92456,0.000331,0.000331,0.000331
295,30393.3,0.33543,0.57549,0.28293,0.84446,0.87367,0.69929,0.78748,0.69518,0.87876,0.69864,0.7831,0.66664,0.46976,0.95563,0.57266,0.92467,0.000298,0.000298,0.000298
296,30492.3,0.33936,0.5813,0.28353,0.84698,0.87356,0.69864,0.78719,0.69494,0.87917,0.69896,0.78316,0.66656,0.4697,0.95553,0.57339,0.92453,0.000265,0.000265,0.000265
297,30591.5,0.33337,0.57457,0.27626,0.84287,0.87285,0.69864,0.78713,0.6948,0.87938,0.69864,0.7833,0.66635,0.47028,0.95632,0.57347,0.92541,0.000232,0.000232,0.000232
298,30690.4,0.3345,0.56626,0.27477,0.84686,0.87082,0.69899,0.78685,0.69485,0.88007,0.69864,0.78312,0.66615,0.47043,0.9569,0.57368,0.92568,0.000199,0.000199,0.000199
299,30789.6,0.32921,0.56426,0.27253,0.8431,0.87507,0.69681,0.78665,0.69465,0.8814,0.69864,0.78304,0.66615,0.47024,0.95692,0.57412,0.92543,0.000166,0.000166,0.000166
