epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,33782.3,0.40662,0.62018,0.42432,0.90967,0.87694,0.78632,0.85766,0.79133,0.88064,0.78601,0.85614,0.75439,0.33338,0.67173,0.44504,0.86043,0.007294,0.007294,0.007294
84,34188.2,0.39859,0.62533,0.42023,0.90843,0.87039,0.79093,0.8586,0.79285,0.87758,0.78913,0.85665,0.75547,0.33092,0.6679,0.44471,0.85802,0.007261,0.007261,0.007261
85,34594.1,0.4005,0.61687,0.4174,0.90389,0.87607,0.78616,0.85875,0.79286,0.87781,0.78772,0.85817,0.75551,0.32983,0.6639,0.44066,0.85809,0.007228,0.007228,0.007228
86,34999.8,0.40034,0.61119,0.41683,0.90831,0.86852,0.79319,0.85827,0.79239,0.87157,0.79287,0.85743,0.75537,0.33143,0.66272,0.4377,0.86005,0.007195,0.007195,0.007195
87,35405.8,0.39901,0.61266,0.41253,0.9033,0.87103,0.78906,0.85794,0.79237,0.87312,0.78819,0.85685,0.75591,0.33007,0.66725,0.43916,0.8583,0.007162,0.007162,0.007162
88,35811.7,0.39674,0.61068,0.41351,0.90516,0.87367,0.78639,0.85792,0.79198,0.87631,0.78794,0.85735,0.75593,0.33022,0.66778,0.44125,0.85813,0.007129,0.007129,0.007129
89,36217.6,0.39801,0.6044,0.40927,0.90496,0.87157,0.78867,0.85801,0.79174,0.87256,0.79288,0.85669,0.7561,0.3284,0.66708,0.44022,0.85693,0.007096,0.007096,0.007096
90,36623.5,0.3998,0.6129,0.4086,0.90649,0.87066,0.78864,0.85837,0.79148,0.87204,0.78989,0.85643,0.7543,0.32966,0.66427,0.43696,0.85885,0.007063,0.007063,0.007063
91,37029.1,0.39769,0.60771,0.40662,0.90581,0.86791,0.7903,0.85744,0.79177,0.8717,0.79288,0.85737,0.75464,0.32922,0.66415,0.43602,0.85775,0.00703,0.00703,0.00703
92,37435.3,0.39786,0.60237,0.40518,0.90303,0.87077,0.79148,0.85876,0.79241,0.87386,0.79429,0.85853,0.75554,0.3272,0.6627,0.43453,0.8563,0.006997,0.006997,0.006997
93,37841.2,0.39118,0.60077,0.4027,0.89993,0.87189,0.79308,0.8596,0.79331,0.87478,0.79413,0.85821,0.75596,0.32644,0.66357,0.43347,0.85606,0.006964,0.006964,0.006964
94,38247.1,0.389,0.5887,0.39532,0.90111,0.86567,0.79631,0.85994,0.7933,0.87118,0.79437,0.85799,0.75688,0.32609,0.66397,0.43377,0.85564,0.006931,0.006931,0.006931
95,38652.7,0.38846,0.57869,0.39659,0.90265,0.87825,0.78872,0.86041,0.79343,0.87003,0.79631,0.85906,0.75696,0.32549,0.66443,0.43239,0.85581,0.006898,0.006898,0.006898
96,39058.5,0.39197,0.58997,0.39602,0.90297,0.87787,0.79038,0.86128,0.79342,0.8755,0.79319,0.85882,0.75703,0.32708,0.66666,0.43111,0.85787,0.006865,0.006865,0.006865
97,39464.5,0.3907,0.59377,0.39815,0.90023,0.88525,0.78351,0.86081,0.79357,0.86999,0.79651,0.85893,0.75746,0.3264,0.66592,0.43341,0.85713,0.006832,0.006832,0.006832
98,39869.9,0.39131,0.5917,0.39735,0.90209,0.88004,0.78839,0.85974,0.79267,0.87262,0.79475,0.85793,0.75721,0.32581,0.66396,0.43495,0.85641,0.006799,0.006799,0.006799
99,40275.4,0.39095,0.58895,0.39248,0.90212,0.87661,0.78975,0.8594,0.79214,0.87488,0.79294,0.85785,0.75732,0.32626,0.66496,0.43489,0.85733,0.006766,0.006766,0.006766
100,40680.8,0.38863,0.58171,0.39215,0.89968,0.8766,0.7878,0.85903,0.79226,0.8775,0.78944,0.85753,0.757,0.32601,0.66764,0.4354,0.85605,0.006733,0.006733,0.006733
101,41086.3,0.38293,0.58378,0.38793,0.89831,0.87517,0.78819,0.85886,0.79226,0.87573,0.79037,0.85723,0.75655,0.3251,0.6691,0.43409,0.85534,0.0067,0.0067,0.0067
102,41491.7,0.3868,0.584,0.3889,0.89986,0.87788,0.78444,0.85866,0.79225,0.87322,0.78971,0.85661,0.75647,0.32517,0.66991,0.43337,0.85642,0.006667,0.006667,0.006667
103,41897.3,0.38306,0.586,0.3849,0.89962,0.87055,0.78783,0.85867,0.79235,0.87107,0.78913,0.85608,0.75589,0.32433,0.67168,0.43291,0.85547,0.006634,0.006634,0.006634
104,42303,0.38464,0.5749,0.38491,0.89887,0.86926,0.79038,0.85897,0.79216,0.87044,0.79132,0.85606,0.75636,0.32392,0.67226,0.43319,0.85556,0.006601,0.006601,0.006601
105,42708.5,0.38005,0.57696,0.38309,0.89776,0.86556,0.79381,0.85875,0.79229,0.86647,0.79465,0.85557,0.75618,0.32476,0.67604,0.43467,0.85638,0.006568,0.006568,0.006568
106,43113.9,0.37848,0.57232,0.37946,0.89579,0.86563,0.79569,0.85897,0.79218,0.86597,0.796,0.85558,0.75617,0.32526,0.67534,0.43486,0.85716,0.006535,0.006535,0.006535
